customer_id,order_id,customer_name,email,phone,order_date,ship_date,city,state,postal_code,product,quantity,unit_price,discount_pct,total_amount,payment_method,order_status,is_returning_customer,customer_rating,delivery_days,sales_channel,notes
15311,ORD-2022-001506,"Rahul Patel",rahul.patel11@gmail.com,09894115005,2024-06-26,NULL,Pune,Maharashtra,530182,"Hard Drive",5,1531.93,0.00,7659.65,upi,cancelled,1,1.0,4,store,NULL
10312,ORD-2022-001507,"Kabir Das",kabir.das12@yahoo.com,9296267820,2023-11-17,2023-11-21,Delhi,Delhi,167697,Monitor,5,1641.41,20.00,6565.64,,pending,1,1.0,8,"mobile app","gift wrap"
10222,ORD-2025-001508,"Isha Singh",isha.singh22@gmail.com,+91-9860684760,2023-11-13,2023-11-17,Ahmedabad,Gujarat,275772,Mouse,4,2491.53,0.00,9966.12,upi,shipped,1,4.5,11,partner,"late delivery complaint"
10022,ORD-2024-001509,"Sana Verma",sana.verma22@outlook.com,09829405087,2022-06-15,2022-06-22,Delhi,Delhi,577722,Tablet,NULL,1496.47,0.00,5985.88,paypal,shipped,NULL,NULL,NULL,online,"call before delivery"
15223,ORD-2025-001510,"Aarav Patel",aarav.patel23@yahoo.com,8937138235,2025-11-08,2025-11-19,Mumbai,Maharashtra,244620,Monitor,4,1276.76,15.00,4340.98,credit_card,shipped,1,4.5,14,"mobile app","call before delivery"
12356,ORD-2025-001511,"Aarav Das",aarav.das56@example.com,09885431898,2022-05-07,2022-05-15,Pune,Maharashtra,unknown,Monitor,4,1034.07,10.00,3722.65,upi,shipped,1,5.0,10,store,"promo code used"
11471,ORD-2024-001512,"Zoya Verma",zoya.verma71@example.com,7346986076,2023-04-16,NULL,Ahmedabad,Gujarat,465807,Monitor,3,303.81,10.00,820.29,cash,cancelled,0,2.0,9,partner,"Priority customer"
16827,ORD-2025-001513,"Sana Patel",sana.patel27@yahoo.com,+91-9857987018,2025-06-05,2025-06-07,NULL,Kerala,543436,Headphones,4,1341.33,25.00,4023.99,paypal,shipped,0,4.0,3,"mobile app","call before delivery"
16702,ORD-2022-001514,"Vikram Iyer",vikram.iyer2@gmail.com,â€”,2025-07-31,2025-08-10,Delhi,NULL,288962,Laptop,3,458.98,25.00,1032.70,"net banking",cancelled,1,NULL,3,store,unknown
15762,ORD-2025-001515,"Arjun Iyer",arjun.iyer62@yahoo.com,+91-9842471304,2023-03-09,2023-03-10,Hyderabad,Telangana,623717,NULL,4,919.54,20.00,2942.53,cash,shipped,1,NULL,9,"mobile app","call before delivery"
16439,ORD-2024-001516,unknown,aarav.verma39@example.com,NULL,2025-07-18,2025-07-24,Mumbai,Maharashtra,543067,"Hard Drive",4,778.54,0.00,3114.16,upi,shipped,1,4.0,5,store,"Priority customer"
16676,ORD-2023-001517,"Vikram Gupta",vikram.gupta76@example.com,6462408664,2025-04-13,2025-04-21,Lucknow,"Uttar Pradesh",342799,Printer,2,1128.12,25.00,1692.18,"credit card",cancelled,1,4.5,14,store,NULL
16483,ORD-2025-001518,"Diya Das",diya.das83@example.com,+91-9814775597,2025-07-14,2025-07-20,Pune,Maharashtra,339318,Printer,5,2445.87,0.00,12229.35,"net banking",pending,0,2.0,5,store,NULL
N/A,ORD-2022-001519,NULL,N/A,09850259317,2025-10-09,2025-10-17,Bengaluru,Karnataka,634561,Headphones,2,478.48,25.00,717.72,upi,returned,1,4.5,10,"mobile app","promo code used"
14064,ORD-2024-001520,"Zoya Singh",zoya.singh64@outlook.com,+91-9824275497,2025-05-04,NULL,Kolkata,"West Bengal",224882,Monitor,4,1092.57,20.00,3496.22,cash,returned,0,5.0,NULL,store,"promo code used"
17398,ORD-2023-001521,"Rahul Sharma",rahul.sharma98@example.com,+91-9851509257,2022-10-16,2022-10-24,Delhi,Delhi,571347,Mouse,2,742.05,15.00,NULL,credit_card,shipped,0,NULL,9,"mobile app","promo code used"
10925,ORD-2024-001522,N/A,zoya.sharma25@example.com,6188401669,2025-05-24,2025-06-03,Pune,Maharashtra,126335,"Hard Drive",1,2030.37,10.00,1827.33,credit_card,completed,1,1.0,4,"mobile app","promo code used"
15651,ORD-2023-001523,"Aarav Reddy",aarav.reddy51@yahoo.com,9286457747,2022-07-14,2022-07-21,Mumbai,Maharashtra,643466,Mouse,1,731.81,25.00,548.86,upi,shipped,1,4.0,1,"mobile app","call before delivery"
14755,ORD-2022-001524,"Rahul Mehta",rahul.mehta55@yahoo.com,+91-9810197783,2024-12-05,2024-12-06,Kolkata,"West Bengal",637613,Tablet,3,1372.27,0.00,NULL,"credit card",cancelled,1,5.0,12,online,"promo code used"
11058,ORD-2022-001525,"Arjun Das",arjun.das58@gmail.com,7253835195,2022-01-07,2022-01-09,Bengaluru,NULL,678211,Mouse,1,2230.69,5.00,2119.16,cash,returned,0,3.0,9,online,â€”
12224,ORD-2024-001526,"Rohan Gupta",rohan.gupta24@outlook.com,7190888775,2022-01-18,2022-01-30,Mumbai,Maharashtra,272527,"Hard Drive",2,920.64,0.00,1841.28,credit_card,returned,1,NULL,11,store,"late delivery complaint"
14147,ORD-2024-001527,"Isha Singh",isha.singh47@example.com,+91-9814081503,2024-05-22,2024-05-26,Bengaluru,Karnataka,432986,Monitor,3,1107.70,5.00,3156.95,"credit card",pending,1,4.5,11,partner,"Priority customer"
15315,ORD-2023-001528,"Kabir Das",kabir.das15@example.com,7397485941,2025-10-21,2025-11-02,Delhi,Delhi,136917,Headphones,2,957.77,10.00,1723.99,upi,shipped,0,4.5,4,online,"promo code used"
14091,ORD-2022-001529,NULL,rohan.verma91@gmail.com,NULL,2025-03-04,2025-03-07,Chennai,"Tamil Nadu",111286,Keyboard,5,151.00,10.00,679.86,"credit card",completed,1,2.0,2,online,"gift wrap"
10933,ORD-2024-001530,"Zoya Singh",zoya.singh33@outlook.com,+91-9855909652,2024-01-09,2024-01-14,Lucknow,NULL,330136,"Hard Drive",5,1713.01,20.00,6852.00,paypal,completed,1,5.0,5,online,"Priority customer"
14041,ORD-2025-001531,"Sana Nair",sana.nair41@yahoo.com,09878239371,2025-07-13,2025-07-25,Delhi,Delhi,648036,Monitor,4,1672.21,15.00,5685.51,,cancelled,0,2.0,6,online,"call before delivery"
14459,ORD-2024-001532,"Aarav Das",aarav.das59@example.com,9815780557,2024-09-14,2024-09-17,Kochi,Kerala,216316,Monitor,2,NULL,0.00,2555.32,credit_card,completed,1,1.0,13,online,NULL
10649,ORD-2023-001533,"Diya Joshi",diya.joshi49@gmail.com,8659506206,2023-07-04,2023-07-11,Chennai,"Tamil Nadu",433774,"Hard Drive",1,28.49,15.00,NULL,"credit card",returned,0,NULL,4,"mobile app","gift wrap"
13496,ORD-2024-001534,"Neha Iyer",neha.iyer96@example.com,09886161134,2024-02-02,2024-02-11,Kolkata,"West Bengal",668868,Webcam,3,1523.80,0.00,NULL,upi,pending,0,4.0,14,partner,"gift wrap"
11187,ORD-2022-001535,"Sana Nair",sana.nair87@gmail.com,NULL,2023-07-26,2023-08-02,Delhi,Delhi,584382,"Hard Drive",4,NULL,0.00,9776.80,"credit card",cancelled,0,5.0,5,store,"Priority customer"
12922,ORD-2025-001536,"Karan Khan",karan.khan22@gmail.com,9206484974,2025-07-18,2025-07-26,Bengaluru,Karnataka,341048,Keyboard,3,220.78,20.00,529.87,paypal,cancelled,1,NULL,13,store,"promo code used"
10658,ORD-2024-001537,"Meera Sharma",meera.sharma58@yahoo.com,+91-9843893785,2024-05-05,2024-05-09,Jaipur,Rajasthan,632042,Monitor,1,1225.05,5.00,1163.80,"net banking",unknown,1,4.5,2,online,"gift wrap"
11503,ORD-2023-001538,"Vikram Khan",vikram.khan3@yahoo.com,+91-9847223993,2025-06-24,2025-07-02,Mumbai,Maharashtra,631917,Mouse,5,1264.37,0.00,6321.85,upi,cancelled,1,NULL,NULL,"mobile app",NULL
15728,ORD-2022-001539,"Diya Patel",diya.patel28@outlook.com,NULL,2024-10-26,2024-11-05,Chennai,"Tamil Nadu",451045,Keyboard,3,1422.47,20.00,3413.93,upi,cancelled,1,NULL,4,online,"call before delivery"
13417,ORD-2022-001540,"Rahul Verma",rahul.verma17@outlook.com,+91-9812912119,2022-12-02,2022-12-05,Lucknow,"Uttar Pradesh",582507,Laptop,4,1840.19,NULL,5520.57,"credit card",completed,1,4.0,4,n/a,"late delivery complaint"
11596,ORD-2024-001541,"Kabir Iyer",kabir.iyer96@yahoo.com,+91-9896366821,2024-08-21,2024-08-22,Jaipur,Rajasthan,371900,"Hard Drive",2,1023.12,25.00,1535.00,paypal,completed,0,4.5,3,"mobile app","call before delivery"
12564,ORD-2022-001542,"Ananya Verma",ananya.verma64@yahoo.com,unknown,2024-01-18,2024-01-29,Jaipur,Rajasthan,478144,Keyboard,3,NULL,0.00,4241.19,"net banking",shipped,1,2.0,8,store,"promo code used"
12291,ORD-2025-001543,"Aarav Nair",aarav.nair91@outlook.com,+91-9822810304,2023-08-27,2023-09-06,Delhi,Delhi,609318,Headphones,4,1057.00,5.00,4017.70,cash,returned,1,5.0,NULL,n/a,NULL
15445,ORD-2022-001544,"Diya Verma",diya.verma45@yahoo.com,+91-9811413681,2022-11-05,2022-11-13,Mumbai,Maharashtra,112042,Webcam,3,1610.54,10.00,4348.46,paypal,cancelled,0,5.0,11,"mobile app","promo code used"
14698,ORD-2025-001545,"Isha Verma",isha.verma98@example.com,9435296575,2022-03-14,2022-03-23,Lucknow,"Uttar Pradesh",617250,Tablet,5,905.68,NULL,4301.98,"credit card",cancelled,0,1.0,11,partner,"late delivery complaint"
10965,ORD-2023-001546,"Priya Verma",priya.verma65@gmail.com,09897798556,2025-05-06,2025-05-12,NULL,Maharashtra,310953,Smartphone,4,1737.96,10.00,6256.66,credit_card,completed,0,1.0,9,"mobile app","Priority customer"
12082,ORD-2025-001547,"Diya Sharma",diya.sharma82@outlook.com,+91-9856748951,2024-07-08,2024-07-12,Jaipur,Rajasthan,168851,Printer,4,1679.98,0.00,6720.00,"net banking",completed,0,4.5,1,partner,unknown
15794,ORD-2025-001548,"Priya Mehta",priya.mehta94@gmail.com,8387188854,NULL,2022-11-02,Ahmedabad,Gujarat,550020,Printer,3,2276.38,0.00,6829.14,"credit card",cancelled,0,3.0,9,store,NULL
14283,ORD-2022-001549,"Diya Mehta",diya.mehta83@gmail.com,+91-9834186271,2022-04-20,2022-04-28,Jaipur,Rajasthan,661583,Smartphone,4,598.42,15.00,2035.00,"credit card",completed,1,NULL,NULL,online,"late delivery complaint"
14283,ORD-2025-001550,"Aarav Iyer",aarav.iyer83@example.com,6509370144,2023-06-26,2023-07-01,Ahmedabad,Gujarat,305307,Monitor,3,1192.62,20.00,2862.29,"credit card",returned,1,5.0,11,partner,"call before delivery"
11520,ORD-2022-001551,"Vikram Gupta",vikram.gupta20@gmail.com,+91-9889627368,NULL,2024-10-09,Kolkata,"West Bengal",373016,Printer,2,1849.71,20.00,NULL,credit_card,returned,0,NULL,1,store,"promo code used"
16763,ORD-2024-001552,"Sana Mehta",sana.mehta63@outlook.com,+91-9835812518,2024-11-14,2024-11-15,Lucknow,"Uttar Pradesh",448325,Smartphone,2,1795.87,10.00,3232.57,paypal,cancelled,0,NULL,6,"mobile app","promo code used"
12260,ORD-2022-001553,"Meera Khan",meera.khan60@outlook.com,7386612504,2024-04-27,2024-05-09,Bengaluru,Karnataka,312511,"Hard Drive",2,1277.95,20.00,2044.72,upi,shipped,1,4.5,11,online,NULL
15887,ORD-2025-001554,"Aarav Joshi",aarav.joshi87@gmail.com,+91-9873236632,2025-12-15,2025-12-22,Bengaluru,Karnataka,202565,Monitor,4,1753.78,0.00,7015.12,paypal,completed,1,4.0,11,partner,"call before delivery"
13735,ORD-2025-001555,"Karan Mehta",karan.mehta35@yahoo.com,8021318747,2025-01-21,2025-01-31,Chennai,"Tamil Nadu",433935,NULL,2,344.47,20.00,551.15,upi,pending,0,5.0,8,partner,"promo code used"
15610,ORD-2024-001556,"Ananya Singh",ananya.singh10@gmail.com,9022926393,2025-04-17,2025-04-20,Kolkata,"West Bengal",256999,N/A,2,NULL,15.00,877.05,credit_card,shipped,0,NULL,13,store,NULL
16818,ORD-2022-001557,"Priya Mehta",priya.mehta18@yahoo.com,8620166217,2024-08-01,2024-08-11,Lucknow,"Uttar Pradesh",296587,Printer,5,1797.09,NULL,8985.45,credit_card,returned,1,NULL,11,store,"call before delivery"
14049,ORD-2025-001558,"Neha Joshi",neha.joshi49@outlook.com,+91-9812208777,2022-10-20,2022-11-01,Ahmedabad,Gujarat,153233,Webcam,5,376.12,5.00,1786.57,NULL,cancelled,0,5.0,13,partner,NULL
17190,ORD-2025-001559,"Rohan Patel",rohan.patel90@yahoo.com,09880041936,2024-05-31,2024-06-12,Pune,Maharashtra,415703,Monitor,1,1849.46,15.00,1572.04,"net banking",shipped,1,1.0,5,store,"promo code used"
12763,ORD-2025-001560,"Isha Iyer",isha.iyer63@outlook.com,NULL,2024-02-27,2024-03-05,Chennai,"Tamil Nadu",154110,Webcam,2,1412.97,10.00,2543.35,"net banking",pending,0,NULL,6,"mobile app",NULL
14530,ORD-2023-001561,"Rohan Patel",rohan.patel30@example.com,NULL,2023-02-22,2023-02-26,Jaipur,Rajasthan,677950,Headphones,4,383.75,5.00,1458.00,cash,shipped,1,3.0,3,"mobile app","gift wrap"
10466,ORD-2025-001562,"Isha Khan",isha.khan66@yahoo.com,9664241285,2022-03-04,2022-03-07,Hyderabad,Telangana,579711,Printer,3,546.94,0.00,1640.82,credit_card,cancelled,1,2.0,13,"mobile app","promo code used"
17130,ORD-2023-001563,"Priya Iyer",priya.iyer30@yahoo.com,+91-9848471000,2022-04-10,2022-04-12,Bengaluru,Karnataka,427350,Laptop,5,1047.28,0.00,5236.40,"net banking",pending,0,2.0,12,store,"Priority customer"
14553,ORD-2024-001564,"Diya Nair",diya.nair53@yahoo.com,NULL,2024-05-02,2024-05-03,Lucknow,"Uttar Pradesh",157111,NULL,2,548.80,25.00,823.20,credit_card,completed,0,4.0,4,store,"promo code used"
13080,ORD-2025-001565,"Sana Sharma",sana.sharma80@example.com,7944457967,2023-10-28,2023-11-01,Bengaluru,Karnataka,364317,NULL,4,1994.79,0.00,7979.16,cash,completed,1,5.0,1,partner,"call before delivery"
10332,ORD-2023-001566,"Sana Nair",sana.nair32@yahoo.com,09819456020,2024-09-29,2024-10-07,Hyderabad,Telangana,534019,Printer,5,1532.27,25.00,5746.01,credit_card,pending,1,2.0,10,online,"promo code used"
16392,ORD-2025-001567,NULL,rohan.patel92@gmail.com,+91-9872486022,2024-09-29,2024-10-05,Hyderabad,Telangana,413017,Laptop,NULL,1079.76,15.00,4588.98,upi,cancelled,1,NULL,10,store,"promo code used"
17462,ORD-2023-001568,"Meera Joshi",meera.joshi62@yahoo.com,+91-9881356473,2023-04-23,2023-04-26,Delhi,Delhi,111319,"Hard Drive",5,532.06,15.00,2261.25,upi,shipped,0,3.0,NULL,partner,"promo code used"
15755,ORD-2024-001569,"Kabir Verma",kabir.verma55@outlook.com,09826716850,2024-01-09,2024-01-16,Kolkata,"West Bengal",323269,"Hard Drive",5,1484.07,0.00,7420.00,paypal,completed,1,NULL,5,store,"Priority customer"
13696,ORD-2024-001570,"Zoya Sharma",zoya.sharma96@example.com,8811761703,2022-11-30,2022-12-08,Ahmedabad,Gujarat,608156,Keyboard,4,1524.55,0.00,6098.20,"credit card",returned,0,2.0,7,partner,"Priority customer"
13110,ORD-2024-001571,"Ananya Patel",ananya.patel10@outlook.com,09865109983,2022-05-03,2022-05-07,Chennai,"Tamil Nadu",494300,Mouse,2,1384.21,0.00,2768.42,cash,cancelled,0,3.0,6,store,"late delivery complaint"
12259,ORD-2024-001572,unknown,meera.verma59@example.com,8323275386,2023-07-29,2023-08-08,Chennai,"Tamil Nadu",619005,Mouse,2,1200.72,25.00,1801.08,"net banking",completed,1,NULL,14,store,NULL
13130,ORD-2025-001573,"Isha Nair",NULL,09822212392,2022-05-05,2022-05-16,Bengaluru,Karnataka,138143,Monitor,1,428.60,20.00,342.88,"net banking",completed,1,NULL,10,"mobile app","late delivery complaint"
12757,ORD-2024-001574,"Kabir Reddy",kabir.reddy57@yahoo.com,+91-9825725022,2024-03-12,2024-03-13,Bengaluru,Karnataka,423542,Laptop,5,300.49,NULL,1126.84,credit_card,completed,1,NULL,11,NULL,"call before delivery"
11552,ORD-2022-001575,"Meera Khan",meera.khan52@outlook.com,+91-9896484877,2023-11-05,2023-11-11,Delhi,Delhi,666136,Laptop,2,1417.18,5.00,2692.64,credit_card,returned,1,3.0,12,"mobile app","gift wrap"
11357,ORD-2024-001576,"Neha Sharma",neha.sharma57@example.com,+91-9824153819,2022-01-12,2022-01-23,Lucknow,"Uttar Pradesh",238173,Tablet,3,NULL,10.00,1687.85,"credit card",returned,1,3.0,9,"mobile app",NULL
10715,ORD-2025-001577,"Aarav Singh",aarav.singh15@gmail.com,+91-9870502305,2025-07-05,2025-07-10,Lucknow,"Uttar Pradesh",199559,Keyboard,1,2176.73,20.00,1741.38,cash,NULL,0,5.0,13,"mobile app","Priority customer"
16028,ORD-2024-001578,"Sana Das",sana.das28@yahoo.com,8679286721,2025-01-18,2025-01-21,Bengaluru,Karnataka,143563,Keyboard,3,1292.58,5.00,3683.85,"credit card",pending,0,3.0,NULL,"mobile app",unknown
15797,ORD-2022-001579,"Neha Verma",neha.verma97@yahoo.com,+91-9850133550,2025-09-04,2025-09-15,Kochi,Kerala,613912,Headphones,4,38.89,20.00,124.45,upi,cancelled,1,NULL,11,unknown,"Priority customer"
10854,ORD-2024-001580,"Meera Sharma",meera.sharma54@outlook.com,9477134509,2025-01-16,2025-01-21,NULL,"Uttar Pradesh",662745,Laptop,4,223.75,NULL,895.00,"net banking",returned,0,4.5,10,partner,"late delivery complaint"
13471,NULL,"Diya Sharma",NULL,09872942812,NULL,2023-04-26,Bengaluru,Karnataka,539550,Headphones,4,1390.71,0.00,5562.84,upi,pending,1,5.0,14,"mobile app","late delivery complaint"
14239,ORD-2025-001582,"Arjun Singh",arjun.singh39@yahoo.com,+91-9855262825,2023-11-21,2023-12-02,Mumbai,Maharashtra,613474,Laptop,3,92.59,10.00,249.99,credit_card,pending,0,4.0,1,"mobile app","gift wrap"
13674,ORD-2024-001583,"Zoya Singh",zoya.singh74@outlook.com,8838641592,2025-01-14,2025-01-19,Pune,Maharashtra,441340,Keyboard,4,1235.42,20.00,3953.00,upi,returned,0,4.0,10,store,"gift wrap"
17337,ORD-2022-001584,"Kabir Sharma",kabir.sharma37@outlook.com,7563211171,2022-12-09,NULL,Pune,â€”,370360,Headphones,1,1582.00,0.00,1582.00,upi,shipped,0,5.0,2,online,NULL
unknown,ORD-2024-001585,"Priya Nair",priya.nair79@gmail.com,+91-9868366840,2025-01-19,2025-01-25,Delhi,Delhi,507417,Monitor,4,613.12,20.00,1961.98,credit_card,pending,1,4.5,11,n/a,NULL
17474,ORD-2022-001586,"Arjun Singh",arjun.singh74@outlook.com,7142994896,2025-04-06,2025-04-17,Kolkata,"West Bengal",138469,Laptop,4,2327.76,0.00,9311.04,"net banking",shipped,0,3.0,NULL,"mobile app","call before delivery"
17293,ORD-2025-001587,"Diya Sharma",diya.sharma93@gmail.com,7307102675,2022-10-23,2022-11-03,Pune,Maharashtra,404264,Tablet,NULL,2115.41,25.00,7932.79,paypal,pending,1,1.0,10,,"call before delivery"
12098,ORD-2023-001588,"Rohan Patel",rohan.patel98@outlook.com,7147021832,2025-11-19,2025-11-22,Hyderabad,Telangana,159660,Mouse,2,1688.72,0.00,3377.44,upi,cancelled,0,NULL,3,online,"late delivery complaint"
11284,ORD-2023-001589,"Karan Joshi",karan.joshi84@outlook.com,+91-9858384994,2024-07-22,2024-08-01,Ahmedabad,Gujarat,117956,Mouse,5,137.51,10.00,618.79,upi,pending,0,4.5,4,partner,"promo code used"
14078,ORD-2025-001590,"Ananya Nair",ananya.nair78@example.com,09840916616,2024-02-05,2024-02-15,Hyderabad,Telangana,347528,"Hard Drive",3,1963.72,5.00,5596.60,paypal,returned,0,5.0,4,partner,"call before delivery"
12797,ORD-2025-001591,"Sana Joshi",sana.joshi97@example.com,+91-9812581937,2025-08-20,2025-08-27,Jaipur,Rajasthan,251184,Mouse,4,2116.89,0.00,8467.56,"credit card",shipped,1,5.0,8,"mobile app","promo code used"
12348,ORD-2023-001592,"Neha Sharma",neha.sharma48@outlook.com,8610285030,2023-03-15,2023-03-17,Mumbai,NULL,523668,Keyboard,5,1901.35,10.00,8556.08,"credit card",shipped,0,NULL,10,online,"Priority customer"
16956,ORD-2025-001593,"Priya Joshi",priya.joshi56@gmail.com,6099276384,2024-07-28,NULL,Pune,Maharashtra,260309,â€”,4,201.59,10.00,725.72,cash,shipped,1,NULL,11,partner,NULL
12783,ORD-2025-001594,"Diya Khan",diya.khan83@yahoo.com,+91-9896556218,2023-09-19,2023-09-26,Hyderabad,Telangana,191725,"Hard Drive",1,1736.49,15.00,1476.02,cash,returned,0,NULL,8,store,unknown
10006,ORD-2024-001595,"Karan Iyer",karan.iyer6@example.com,6368383154,2022-07-13,2022-07-25,Lucknow,"Uttar Pradesh",651827,Webcam,2,NULL,0.00,2980.30,cash,cancelled,1,NULL,2,store,"late delivery complaint"
10838,ORD-2023-001596,"Rahul Joshi",rahul.joshi38@example.com,7330559885,2024-03-10,2024-03-19,Kochi,Kerala,495003,Tablet,NULL,1211.98,15.00,5150.91,"net banking",completed,1,NULL,6,store,"promo code used"
16291,ORD-2025-001597,"Diya Khan",diya.khan91@gmail.com,+91-9878849921,2024-08-13,2024-08-15,Ahmedabad,Gujarat,246524,Keyboard,4,1661.86,5.00,6315.07,"credit card",returned,1,5.0,9,store,"gift wrap"
13679,ORD-2025-001598,"Neha Reddy",neha.reddy79@outlook.com,09833631457,2022-12-21,2022-12-29,Kolkata,"West Bengal",551548,Headphones,4,1672.63,10.00,6021.47,upi,cancelled,0,NULL,4,online,"Priority customer"
14249,ORD-2025-001599,"Karan Verma",karan.verma49@gmail.com,6258656840,2024-11-20,2024-12-02,Mumbai,Maharashtra,463940,Printer,2,1824.77,10.00,3284.59,credit_card,â€”,0,NULL,2,store,"call before delivery"
13392,ORD-2022-001600,"Zoya Singh",zoya.singh92@yahoo.com,6344062324,2023-06-05,2023-06-14,Lucknow,"Uttar Pradesh",664498,Webcam,5,603.23,5.00,2865.34,upi,completed,1,5.0,11,partner,"promo code used"
13085,ORD-2025-001601,"Zoya Sharma",zoya.sharma85@yahoo.com,09833752168,2023-11-17,2023-11-19,Mumbai,Maharashtra,634381,Monitor,1,2416.05,15.00,2053.64,"net banking",shipped,0,5.0,4,,â€”
13224,ORD-2023-001602,"Ananya Khan",ananya.khan24@outlook.com,+91-9837039034,2025-08-12,2025-08-18,Delhi,Delhi,533483,Mouse,1,NULL,5.00,1092.82,cash,returned,0,3.0,12,partner,"Priority customer"
16637,ORD-2023-001603,"Karan Reddy",NULL,+91-9864309502,2022-11-06,2022-11-09,Ahmedabad,Gujarat,512979,Smartphone,1,1832.52,0.00,1832.52,"credit card",shipped,1,2.0,6,partner,"call before delivery"
11042,ORD-2024-001604,"Aarav Reddy",aarav.reddy42@yahoo.com,09820445562,2023-06-15,2023-06-18,Ahmedabad,Gujarat,489660,Mouse,5,2384.52,25.00,8941.95,upi,completed,1,2.0,7,online,"late delivery complaint"
17420,ORD-2022-001605,"Rahul Verma",rahul.verma20@gmail.com,09816175855,2025-07-19,NULL,Jaipur,Rajasthan,567086,Headphones,2,597.87,15.00,1016.38,"net banking",returned,1,4.5,9,store,"gift wrap"
13932,ORD-2025-001606,"Diya Iyer",diya.iyer32@example.com,09897861832,2025-04-24,NULL,Chennai,"Tamil Nadu",165916,Tablet,2,537.39,20.00,859.82,credit_card,shipped,1,4.0,10,online,"call before delivery"
13028,ORD-2025-001607,"Neha Singh",neha.singh28@gmail.com,8072343038,2023-10-10,2023-10-17,Hyderabad,Telangana,434538,Laptop,2,2225.22,20.00,3560.35,credit_card,returned,0,NULL,8,"mobile app","late delivery complaint"
13154,ORD-2022-001608,"Priya Reddy",NULL,7882081912,2024-11-16,2024-11-19,Delhi,Delhi,660541,Keyboard,1,2103.62,15.00,NULL,cash,completed,1,2.0,13,online,"late delivery complaint"
16154,ORD-2024-001609,"Karan Iyer",karan.iyer54@yahoo.com,â€”,2024-10-13,2024-10-24,Jaipur,Rajasthan,441407,Laptop,4,1192.23,5.00,4530.47,"credit card",cancelled,0,4.5,7,online,"Priority customer"
15535,ORD-2022-001610,"Isha Mehta",isha.mehta35@example.com,NULL,2023-01-24,2023-02-05,Chennai,"Tamil Nadu",561836,Headphones,3,1806.81,0.00,5420.43,upi,pending,0,5.0,13,store,"gift wrap"
15526,ORD-2023-001611,"Arjun Khan",arjun.khan26@yahoo.com,09874696376,2025-06-06,2025-06-09,Ahmedabad,Gujarat,440078,Keyboard,3,1030.65,15.00,2628.16,"credit card",cancelled,0,3.0,9,partner,"promo code used"
11210,ORD-2023-001612,"Isha Singh",isha.singh10@yahoo.com,09859781545,2024-10-07,2024-10-13,Hyderabad,Telangana,388584,Smartphone,2,1024.40,0.00,2048.80,cash,completed,1,3.0,10,store,NULL
12339,ORD-2024-001613,"Ananya Joshi",ananya.joshi39@example.com,+91-9814135746,2023-03-18,2023-03-28,Jaipur,N/A,386643,Webcam,2,1854.14,0.00,3708.28,credit_card,completed,1,5.0,6,partner,"call before delivery"
16265,ORD-2022-001614,"Isha Nair",isha.nair65@example.com,8966320339,2025-03-15,2025-03-22,Pune,Maharashtra,424685,Laptop,NULL,538.66,0.00,2693.30,paypal,pending,1,2.0,6,online,"Priority customer"
â€”,ORD-2023-001615,"Ananya Gupta",ananya.gupta58@outlook.com,09858167874,2024-06-12,2024-06-22,Kochi,Kerala,284987,Printer,3,710.12,0.00,2130.36,cash,cancelled,1,5.0,12,partner,NULL
11457,ORD-2025-001616,"Sana Gupta",sana.gupta57@yahoo.com,+91-9897697962,2025-07-17,2025-07-28,Ahmedabad,Gujarat,451850,Printer,4,1606.43,15.00,5461.86,"credit card",pending,1,3.0,2,"mobile app",NULL
10761,ORD-2022-001617,"Rahul Das",rahul.das61@yahoo.com,09897662110,2025-09-19,2025-09-26,Ahmedabad,Gujarat,431678,Laptop,3,128.36,25.00,288.81,credit_card,pending,0,4.5,6,"mobile app","gift wrap"
15160,ORD-2025-001618,"Diya Joshi",diya.joshi60@outlook.com,+91-9856816142,2022-10-17,2022-10-18,Bengaluru,Karnataka,284400,Smartphone,3,1717.57,5.00,4895.07,"net banking",cancelled,1,5.0,7,"mobile app",NULL
11981,ORD-2025-001619,"Sana Sharma",sana.sharma81@outlook.com,09852765558,NULL,2025-07-11,Jaipur,Rajasthan,508043,Keyboard,1,1951.70,0.00,1951.70,"net banking",returned,1,4.0,14,online,N/A
15331,ORD-2025-001620,"Aarav Mehta",aarav.mehta31@yahoo.com,09855086560,2025-01-06,NULL,Lucknow,"Uttar Pradesh",151937,Headphones,1,1692.26,15.00,1438.42,cash,returned,1,1.0,13,store,â€”
11808,ORD-2023-001621,"Ananya Khan",ananya.khan8@outlook.com,8770824450,2025-01-03,2025-01-09,Chennai,"Tamil Nadu",189483,Printer,2,2426.44,10.00,4367.59,cash,shipped,0,4.5,5,store,"promo code used"
14011,ORD-2023-001622,"Kabir Joshi",kabir.joshi11@outlook.com,9398340203,2025-03-28,2025-04-08,Delhi,Delhi,314956,Tablet,1,NULL,NULL,2223.02,upi,shipped,1,2.0,NULL,"mobile app",NULL
10149,ORD-2024-001623,"Rahul Gupta",rahul.gupta49@yahoo.com,09852176102,2023-02-02,2023-02-08,Chennai,"Tamil Nadu",180510,Printer,2,915.86,5.00,1740.13,"net banking",returned,0,5.0,5,online,"Priority customer"
